2886
1405
10611
4858
7455
4819
8712
4379
3729
1629
5735
15343
16826
6305
198
549
9
88
252
363
214
197
579
158
735
86
41
76
287
1517
3105
1073
20644
290
24
8
226
258
432
1640
3493
918
3360
7850
7354
2233
