name_common,name_sp,class,name_parameter,value,unit
coconut,Cocos nicifera L.,S1,clim_dry_months,0-2,bulan
coconut,Cocos nicifera L.,S2,clim_dry_months,2-4,bulan
coconut,Cocos nicifera L.,S3,clim_dry_months,4-6,bulan
coconut,Cocos nicifera L.,N,clim_dry_months,>6,bulan
coconut,Cocos nicifera L.,S1,clim_humidity,>60,%
coconut,Cocos nicifera L.,S2,clim_humidity,50-60,%
coconut,Cocos nicifera L.,S3,clim_humidity,50<,%
coconut,Cocos nicifera L.,S1,clim_precipitation_tot,2000-3000,mm
coconut,Cocos nicifera L.,S2,clim_precipitation_tot,1300-2000,mm
coconut,Cocos nicifera L.,S2,clim_precipitation_tot,3000-4000,mm
coconut,Cocos nicifera L.,S3,clim_precipitation_tot,1000-1300,mm
coconut,Cocos nicifera L.,S3,clim_precipitation_tot,4000-5000,mm
coconut,Cocos nicifera L.,N,clim_precipitation_tot,1000<,mm
coconut,Cocos nicifera L.,N,clim_precipitation_tot,>5000,mm
coconut,Cocos nicifera L.,S1,clim_temperature_avg,25-28,°C
coconut,Cocos nicifera L.,S2,clim_temperature_avg,28-32,°C
coconut,Cocos nicifera L.,S2,clim_temperature_avg,23-25,°C
coconut,Cocos nicifera L.,S3,clim_temperature_avg,32-35,°C
coconut,Cocos nicifera L.,S3,clim_temperature_avg,20-23,°C
coconut,Cocos nicifera L.,N,clim_temperature_avg,>35,°C
coconut,Cocos nicifera L.,N,clim_temperature_avg,20<,°C
coconut,Cocos nicifera L.,S1,soil_base_saturation,>20,%
coconut,Cocos nicifera L.,S2,soil_base_saturation,20<,%
coconut,Cocos nicifera L.,S1,soil_cec,>16,cmol
coconut,Cocos nicifera L.,S2,soil_cec,5-16,cmol
coconut,Cocos nicifera L.,S3,soil_cec,5<,cmol
coconut,Cocos nicifera L.,S1,soil_coarse_fragments,15<,%
coconut,Cocos nicifera L.,S2,soil_coarse_fragments,15-35,%
coconut,Cocos nicifera L.,S3,soil_coarse_fragments,35-55,%
coconut,Cocos nicifera L.,N,soil_coarse_fragments,>55,%
coconut,Cocos nicifera L.,S1,soil_depth,>100,cm
coconut,Cocos nicifera L.,S2,soil_depth,75-100,cm
coconut,Cocos nicifera L.,S3,soil_depth,50-75,cm
coconut,Cocos nicifera L.,N,soil_depth,50<,cm
coconut,Cocos nicifera L.,S1,soil_drainage,baik;sedang,unitless
coconut,Cocos nicifera L.,S2,soil_drainage,agakterhambat,unitless
coconut,Cocos nicifera L.,S3,soil_drainage,terhambat;agakcepat,unitless
coconut,Cocos nicifera L.,N,soil_drainage,sangatterhambat;cepat,unitless
coconut,Cocos nicifera L.,S1,soil_erosion_risk,0.15<,unitless
coconut,Cocos nicifera L.,S2,soil_erosion_risk,0.15-0.9,unitless
coconut,Cocos nicifera L.,S2,soil_erosion_risk,0.9-1.8,unitless
coconut,Cocos nicifera L.,S3,soil_erosion_risk,1.8-4.8,unitless
coconut,Cocos nicifera L.,N,soil_erosion_risk,>4.8,unitless
coconut,Cocos nicifera L.,S3,soil_flood_height,25,cm
coconut,Cocos nicifera L.,N,soil_flood_height,>25,cm
coconut,Cocos nicifera L.,S3,soil_flood_length,7<,hari
coconut,Cocos nicifera L.,N,soil_flood_length,>7,hari
coconut,Cocos nicifera L.,S1,soil_k2o,>20,mg/100 g
coconut,Cocos nicifera L.,S2,soil_k2o,10-20,mg/100 g
coconut,Cocos nicifera L.,S3,soil_k2o,10<,mg/100 g
coconut,Cocos nicifera L.,S1,soil_nitrogen,>0.2,%
coconut,Cocos nicifera L.,S2,soil_nitrogen,0.10-0.20,%
coconut,Cocos nicifera L.,S3,soil_nitrogen,0.10<,%
coconut,Cocos nicifera L.,S1,soil_organic_c,>0.8,%
coconut,Cocos nicifera L.,S2,soil_organic_c,0.8<,%
coconut,Cocos nicifera L.,S1,soil_outcrop,5<,%
coconut,Cocos nicifera L.,S2,soil_outcrop,5-15,%
coconut,Cocos nicifera L.,S3,soil_outcrop,15-25,%
coconut,Cocos nicifera L.,N,soil_outcrop,>25,%
coconut,Cocos nicifera L.,S1,soil_p2o5,>20,mg/100 g
coconut,Cocos nicifera L.,S2,soil_p2o5,15–20,mg/100 g
coconut,Cocos nicifera L.,S3,soil_p2o5,15<,mg/100 g
coconut,Cocos nicifera L.,S1,soil_peat_depth,100<,cm
coconut,Cocos nicifera L.,S2,soil_peat_depth,100-200,cm
coconut,Cocos nicifera L.,S3,soil_peat_depth,200-300,cm
coconut,Cocos nicifera L.,N,soil_peat_depth,>300,cm
coconut,Cocos nicifera L.,S1,soil_peat_maturity,saprik,unitless
coconut,Cocos nicifera L.,S2,soil_peat_maturity,saprik;hemik,unitless
coconut,Cocos nicifera L.,S3,soil_peat_maturity,hemik,unitless
coconut,Cocos nicifera L.,N,soil_peat_maturity,fibrik,unitless
coconut,Cocos nicifera L.,S1,soil_ph,5.2-7.5,unitless
coconut,Cocos nicifera L.,S2,soil_ph,4.8-5.2,unitless
coconut,Cocos nicifera L.,S2,soil_ph,7.5-8.0,unitless
coconut,Cocos nicifera L.,S3,soil_ph,4.8<,unitless
coconut,Cocos nicifera L.,S3,soil_ph,>8.0,unitless
coconut,Cocos nicifera L.,S1,soil_salinity,12<,dS/m
coconut,Cocos nicifera L.,S2,soil_salinity,12-16,dS/m
coconut,Cocos nicifera L.,S3,soil_salinity,16-20,dS/m
coconut,Cocos nicifera L.,N,soil_salinity,>20,dS/m
coconut,Cocos nicifera L.,S1,soil_slope,8<,%
coconut,Cocos nicifera L.,S2,soil_slope,8-15,%
coconut,Cocos nicifera L.,S3,soil_slope,15-40,%
coconut,Cocos nicifera L.,N,soil_slope,>40,%
coconut,Cocos nicifera L.,S1,soil_sulfidic_depth,>125,cm
coconut,Cocos nicifera L.,S2,soil_sulfidic_depth,100-125,cm
coconut,Cocos nicifera L.,S3,soil_sulfidic_depth,60-100,cm
coconut,Cocos nicifera L.,N,soil_sulfidic_depth,60<,cm
coconut,Cocos nicifera L.,S1,soil_surface_rocks,5<,%
coconut,Cocos nicifera L.,S2,soil_surface_rocks,5-15,%
coconut,Cocos nicifera L.,S3,soil_surface_rocks,15-40,%
coconut,Cocos nicifera L.,N,soil_surface_rocks,>40,%
coconut,Cocos nicifera L.,S1,soil_texture,h_ah_s,unitless
coconut,Cocos nicifera L.,S2,soil_texture,ak,unitless
coconut,Cocos nicifera L.,S3,soil_texture,sh,unitless
coconut,Cocos nicifera L.,N,soil_texture,k,unitless
